manufacturer_name,model_name,variant_name,dimension,reported_scop,tbiv_c,tol_c,pdh_m7,cop_m7,pdh_p2,cop_p2,pdh_p7,cop_p7,pdh_p12,cop_p12,pdh_tbiv,cop_tbiv,pdh_tol,cop_tol
Aira Group AB,Air to Water Heat Pump- R290- 8kW,HPO-AW-8-230V-1.0,4_3_0_0,4.7,-7.0,-10.0,7.75,2.85,4.88,4.76,4.23,6.38,5.03,8.45,7.75,2.85,7.22,2.73
Aira Group AB,Air to Water Heat Pump- R290- 8kW,HPO-AW-8-230V-1.0,0_10_0_0,,,,,,,,,,,,,,,
Aira Group AB,Air to Water Heat Pump- R290- 8kW,HPO-AW-8-230V-1.0,5_3_0_0,3.61,-7.0,-10.0,7.65,2.4,4.85,3.58,4.1,4.73,4.93,6.46,7.65,2.4,6.62,2.03
Airwell Residential S.A.S.,WELLEA MONOBLOC 12/14/16 KW 1ph,WELLEA MONOBLOC 12 KW 1PH,4_2_0_0,4.06,-15.0,-22.0,2.76,3.49,1.77,4.95,1.17,,,,,,,
Airwell Residential S.A.S.,WELLEA MONOBLOC 12/14/16 KW 1ph,WELLEA MONOBLOC 12 KW 1PH,4_3_0_0,4.27,-7.0,-10.0,12.47,2.84,7.48,4.19,5.04,5.99,2.23,5.3,12.47,2.84,12.72,2.51
Airwell Residential S.A.S.,WELLEA MONOBLOC 12/14/16 KW 1ph,WELLEA MONOBLOC 12 KW 1PH,0_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,WELLEA MONOBLOC 12/14/16 KW 1ph,WELLEA MONOBLOC 12 KW 1PH,5_3_0_0,3.26,-7.0,-10.0,12.18,2.05,7.84,3.18,5.21,4.29,2.57,5.14,12.18,2.05,11.68,1.74
Airwell Residential S.A.S.,WELLEA MONOBLOC 12/14/16 KW 1ph,WELLEA MONOBLOC 12 KW 1PH,5_2_0_0,2.63,-15.0,-22.0,2.14,2.32,1.28,2.99,1.01,,,,,,,
Airwell Residential S.A.S.,WELLEA MONOBLOC 12/14/16 KW 1ph,WELLEA MONOBLOC 16 KW 1PH,4_3_0_0,4.3,-7.0,-10.0,14.15,2.72,8.92,4.17,5.64,5.86,2.47,6.28,14.15,2.72,12.93,2.41
Airwell Residential S.A.S.,WELLEA MONOBLOC 12/14/16 KW 1ph,WELLEA MONOBLOC 16 KW 1PH,0_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,WELLEA MONOBLOC 12/14/16 KW 1ph,WELLEA MONOBLOC 16 KW 1PH,5_3_0_0,3.27,-7.0,-10.0,12.9,2.04,8.25,3.21,5.45,4.32,2.57,5.12,12.9,2.04,11.16,1.65
Airwell Residential S.A.S.,WELLEA MONOBLOC 12/14/16 KW 3ph,WELLEA MONOBLOC 12 KW 3PH,4_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,WELLEA MONOBLOC 12/14/16 KW 3ph,WELLEA MONOBLOC 12 KW 3PH,5_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,WELLEA MONOBLOC 12/14/16 KW 3ph,WELLEA MONOBLOC 14 KW 3PH,0_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,WELLEA MONOBLOC 12/14/16 KW 3ph,WELLEA MONOBLOC 14 KW 3PH,5_3_0_0,3.26,-7.0,-10.0,12.18,2.05,7.84,3.18,2.57,5.14,2.57,5.14,12.18,2.05,11.68,1.74
Airwell Residential S.A.S.,WELLEA MONOBLOC 12/14/16 KW 3ph,WELLEA MONOBLOC 14 KW 3PH,4_3_0_0,4.27,-7.0,-10.0,12.47,2.84,7.48,4.19,2.23,5.3,2.23,5.3,12.47,2.84,12.72,2.51
Airwell Residential S.A.S.,WELLEA MONOBLOC 12/14/16 KW 3ph,WELLEA MONOBLOC 16KW 3PH,4_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,WELLEA MONOBLOC 12/14/16 KW 3ph,WELLEA MONOBLOC 16KW 3PH,5_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,WELLEA MONOBLOC 5/7/9 KW 1ph,WELLEA MONOBLOC 5KW,5_3_0_0,3.24,-7.0,-10.0,5.83,1.97,3.68,3.22,2.47,4.21,1.26,4.91,5.83,1.97,5.86,1.62
Airwell Residential S.A.S.,WELLEA MONOBLOC 5/7/9 KW 1ph,WELLEA MONOBLOC 5KW,0_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,WELLEA MONOBLOC 5/7/9 KW 1ph,WELLEA MONOBLOC 5KW,4_3_0_0,4.47,-7.0,-10.0,5.88,2.91,3.64,4.38,2.42,5.89,1.03,5.89,5.88,2.91,6.62,2.63
Airwell Residential S.A.S.,WELLEA MONOBLOC 5/7/9 KW 1ph,WELLEA MONOBLOC 7KW,0_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,WELLEA MONOBLOC 5/7/9 KW 1ph,WELLEA MONOBLOC 7KW,4_3_0_0,4.47,-7.0,-10.0,5.88,2.91,3.64,4.38,2.42,5.89,1.03,5.89,5.88,2.91,6.62,2.63
Airwell Residential S.A.S.,WELLEA MONOBLOC 5/7/9 KW 1ph,WELLEA MONOBLOC 7KW,5_3_0_0,3.24,-7.0,-10.0,5.83,1.97,3.68,3.22,2.47,4.21,1.26,4.91,5.83,1.97,5.86,1.62
Airwell Residential S.A.S.,WELLEA MONOBLOC 5/7/9 KW 1ph,WELLEA MONOBLOC 9KW,4_3_0_0,4.51,-7.0,-10.0,7.42,2.8,4.83,4.33,3.2,6.2,1.55,7.61,7.42,2.8,6.64,2.54
Airwell Residential S.A.S.,WELLEA MONOBLOC 5/7/9 KW 1ph,WELLEA MONOBLOC 9KW,0_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,WELLEA MONOBLOC 5/7/9 KW 1ph,WELLEA MONOBLOC 9KW,5_3_0_0,3.22,-7.0,-10.0,6.58,1.87,4.25,3.19,2.8,4.38,1.27,5.04,6.58,1.87,5.53,1.51
Airwell Residential S.A.S.,WELLEA M DF HT 26 30 35 40 kW,BDHX-260R-04T35,4_3_0_0,4.95,-7.0,-10.0,23.41,3.03,14.36,4.87,9.15,6.8,6.87,9.23,23.41,3.03,26.0,2.85
Airwell Residential S.A.S.,WELLEA M DF HT 26 30 35 40 kW,BDHX-260R-04T35,5_3_0_0,3.84,-7.0,-10.0,23.26,2.33,13.92,3.68,9.49,5.51,6.6,6.25,23.26,2.33,26.0,1.98
Airwell Residential S.A.S.,WELLEA M DF HT 26 30 35 40 kW,BDHX-260R-04T35,0_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,WELLEA M DF HT 26 30 35 40 kW,BDHX-260R-04T35,5_2_0_0,3.23,-15.0,-22.0,15.14,2.64,9.28,3.83,6.28,5.14,6.63,6.95,20.5,2.09,17.61,1.71
Airwell Residential S.A.S.,WELLEA M DF HT 26 30 35 40 kW,BDHX-260R-04T35,4_2_0_0,3.95,-15.0,-22.0,14.98,3.4,9.42,4.55,6.49,7.03,6.95,7.64,19.54,2.63,16.82,2.17
Airwell Residential S.A.S.,WELLEA M DF HT 26 30 35 40 kW,BDHX-300R-04T35,5_1_0_0,4.9,7.0,2.0,,,29.76,2.44,19.05,4.03,9.14,6.7,19.05,4.03,29.76,2.44
Airwell Residential S.A.S.,WELLEA M DF HT 26 30 35 40 kW,BDHX-300R-04T35,4_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,WELLEA M DF HT 26 30 35 40 kW,BDHX-300R-04T35,5_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,WELLEA M DF HT 26 30 35 40 kW,BDHX-300R-04T35,4_1_0_0,6.26,7.0,2.0,,,30.0,3.19,19.09,5.44,8.99,8.42,19.09,5.44,30.0,3.19
Airwell Residential S.A.S.,WELLEA M DF HT 26 30 35 40 kW,BDHX-350R-04T35,4_2_0_0,3.85,-7.0,-22.0,18.56,3.49,11.32,4.62,7.57,6.57,6.92,7.11,18.56,3.49,22.96,1.93
Airwell Residential S.A.S.,WELLEA M DF HT 26 30 35 40 kW,BDHX-350R-04T35,5_2_0_0,3.03,-7.0,-22.0,18.34,2.33,11.8,3.71,8.16,5.49,6.84,6.75,18.34,2.33,24.34,1.6
Airwell Residential S.A.S.,WELLEA M DF HT 26 30 35 40 kW,BDHX-350R-04T35,4_3_0_0,4.48,-7.0,-10.0,27.9,2.55,18.47,4.39,12.06,6.99,7.59,10.89,27.9,2.55,35.0,2.05
Airwell Residential S.A.S.,WELLEA M DF HT 26 30 35 40 kW,BDHX-350R-04T35,0_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,WELLEA M DF HT 26 30 35 40 kW,BDHX-350R-04T35,5_3_0_0,3.63,-7.0,-10.0,30.66,1.93,19.29,3.54,12.5,5.47,6.51,7.28,30.66,1.93,34.53,1.79
Airwell Residential S.A.S.,WELLEA M DF HT 26 30 35 40 kW,BDHX-400R-04T35,4_1_0_0,5.35,7.0,2.0,,,33.03,2.44,24.06,4.6,10.4,8.32,24.06,4.6,33.03,2.44
Airwell Residential S.A.S.,WELLEA M DF HT 26 30 35 40 kW,BDHX-400R-04T35,5_1_0_0,4.5,7.0,2.0,,,32.88,2.15,22.84,3.94,10.91,6.37,22.84,3.94,32.88,2.15
Airwell Residential S.A.S.,WELLEA M DF HT 26 30 35 40 kW,BDHX-400R-04T35,5_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA12-H91,4_2_0_0,4.08,-15.0,-22.0,7.05,3.48,4.68,4.96,3.14,6.1,3.57,7.87,9.28,2.59,7.01,1.98
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA12-H91,4_3_0_0,4.81,-7.0,-10.0,10.61,2.88,6.69,4.65,4.44,6.62,3.74,8.47,10.61,2.88,10.75,2.77
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA12-H91,5_3_0_0,3.45,-7.0,-10.0,10.25,2.01,6.52,3.44,4.36,4.59,3.3,6.05,10.25,2.01,9.1,1.79
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA12-H91,0_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA12-H91,5_2_0_0,3.02,-15.0,-22.0,6.63,2.63,4.07,3.6,2.78,4.54,3.33,6.25,8.42,1.84,4.2,1.13
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA12-H93,4_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA12-H93,5_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA12-H93,4_1_0_0,6.53,7.0,2.0,,,11.11,3.59,7.14,5.87,3.56,7.94,7.14,5.87,11.11,3.59
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA12-H93,5_1_0_0,4.42,7.0,2.0,,,12.08,2.31,8.04,3.86,3.75,5.7,8.04,3.86,12.08,2.31
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA14-H91,5_3_0_0,3.47,-7.0,-10.0,10.69,2.01,6.86,3.43,4.64,4.66,3.32,6.13,10.69,2.01,9.19,1.76
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA14-H91,0_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA14-H91,4_2_0_0,4.07,-15.0,-22.0,7.97,3.44,5.05,4.92,3.16,6.11,3.58,7.82,10.31,2.53,7.57,1.92
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA14-H91,5_2_0_0,3.05,-15.0,-22.0,6.89,2.66,4.32,3.66,3.06,4.72,3.33,6.25,8.95,1.79,4.2,1.13
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA14-H91,4_3_0_0,4.72,-7.0,-10.0,12.14,2.79,7.95,4.52,5.2,6.68,3.76,8.52,12.14,2.79,11.48,2.59
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA14-H93,5_2_0_0,3.05,-15.0,-22.0,6.89,2.66,4.32,3.66,3.06,4.72,3.33,6.25,8.95,1.79,4.2,1.13
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA14-H93,4_3_0_0,4.72,-7.0,-10.0,12.14,2.79,7.95,4.52,5.2,6.68,3.76,8.52,12.14,2.79,11.48,2.59
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA14-H93,5_3_0_0,3.47,-7.0,-10.0,10.69,2.01,6.86,3.43,4.64,4.66,3.32,6.13,10.69,2.01,9.19,1.76
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA14-H93,0_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA14-H93,4_2_0_0,4.06,-15.0,-22.0,7.97,3.44,5.05,4.92,3.16,6.11,3.58,7.82,10.31,2.53,7.57,1.92
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA16-H91,4_2_0_0,4.02,-15.0,-22.0,8.31,3.37,5.27,4.86,3.62,6.49,3.35,7.4,11.22,2.43,8.89,1.97
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA16-H91,4_3_0_0,4.62,-7.0,-10.0,13.45,2.72,8.57,4.41,5.7,6.56,3.78,8.51,13.45,2.72,12.52,2.48
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA16-H91,0_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA16-H91,5_2_0_0,3.12,-15.0,-22.0,7.64,2.65,4.43,3.79,2.98,4.81,3.43,6.29,9.62,1.86,5.22,1.23
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA16-H91,5_3_0_0,3.41,-7.0,-10.0,11.52,1.99,7.18,3.34,4.68,4.61,3.32,6.07,11.52,1.99,10.33,1.8
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA16-H93,4_2_0_0,4.02,-15.0,-22.0,8.31,3.37,5.27,4.86,3.62,6.49,3.35,7.4,11.22,2.43,8.89,1.97
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA16-H93,5_3_0_0,3.41,-7.0,-10.0,11.52,1.99,7.18,3.34,4.68,4.61,3.32,6.07,11.52,1.99,10.33,1.8
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA16-H93,0_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA16-H93,4_3_0_0,4.62,-7.0,-10.0,13.45,2.72,8.57,4.41,5.7,6.56,3.78,8.51,13.45,2.72,12.52,2.48
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-WHPMA16-H93,5_2_0_0,3.12,-15.0,-22.0,7.64,2.65,4.43,3.79,2.98,4.81,3.43,6.29,9.62,1.86,5.22,1.23
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA12-H91 + AWWHPSA1216-N91,5_1_0_0,4.43,7.0,2.0,,,12.08,2.31,8.04,3.86,3.75,5.7,8.04,3.86,12.08,2.31
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA12-H91 + AWWHPSA1216-N91,4_1_0_0,6.53,7.0,2.0,,,11.11,3.59,7.14,5.87,3.56,7.94,7.14,5.87,11.11,3.59
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA12-H91 + AWWHPSA1216-N91,4_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA12-H91 + AWWHPSA1216-N91,5_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA12-H93 + AWWHPSA1216-N93,4_1_0_0,6.53,7.0,2.0,,,11.11,3.59,7.14,5.87,3.56,7.94,7.14,5.87,11.11,3.59
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA12-H93 + AWWHPSA1216-N93,5_1_0_0,4.42,7.0,2.0,,,12.08,2.31,8.04,3.86,3.75,5.7,8.04,3.86,12.08,2.31
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA12-H93 + AWWHPSA1216-N93,4_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA12-H93 + AWWHPSA1216-N93,5_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA14-H91 + AWWHPSA1216-N91,4_3_0_0,4.72,-7.0,-10.0,12.14,2.79,7.95,4.52,5.2,6.68,3.76,8.52,12.14,2.79,11.48,2.59
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA14-H91 + AWWHPSA1216-N91,0_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA14-H91 + AWWHPSA1216-N91,4_2_0_0,4.07,-15.0,-22.0,7.97,3.44,5.05,4.92,3.16,6.11,3.58,7.82,10.31,2.53,7.57,1.92
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA14-H91 + AWWHPSA1216-N91,5_2_0_0,3.05,-15.0,-22.0,6.89,2.66,4.32,3.66,3.06,4.72,3.33,6.25,8.95,1.79,4.2,1.13
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA14-H91 + AWWHPSA1216-N91,5_3_0_0,3.47,-7.0,-10.0,10.69,2.01,6.86,3.43,4.64,4.66,3.32,6.13,10.69,2.01,9.19,1.76
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA14-H93 + AWWHPSA1216-N93,5_3_0_0,3.47,-7.0,-10.0,10.69,2.01,6.86,3.43,4.64,4.66,3.32,6.13,10.69,2.01,9.19,1.76
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA14-H93 + AWWHPSA1216-N93,4_2_0_0,4.06,-15.0,-22.0,7.97,3.44,5.05,4.92,3.16,6.11,3.58,7.82,10.31,2.53,7.57,1.92
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA14-H93 + AWWHPSA1216-N93,5_2_0_0,3.05,-15.0,-22.0,6.89,2.66,4.32,3.66,3.06,4.72,3.33,6.25,8.95,1.79,4.2,1.13
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA14-H93 + AWWHPSA1216-N93,4_3_0_0,4.72,-7.0,-10.0,12.14,2.79,7.95,4.52,5.2,6.68,3.76,8.52,12.14,2.79,11.48,2.59
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA14-H93 + AWWHPSA1216-N93,0_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA16-H91 + AWWHPSA1216-N91,4_3_0_0,4.62,-7.0,-10.0,13.45,2.72,8.57,4.41,5.7,6.56,3.78,8.51,13.45,2.72,12.52,2.48
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA16-H91 + AWWHPSA1216-N91,5_3_0_0,3.41,-7.0,-10.0,11.52,1.99,7.18,3.34,4.68,4.61,3.32,6.07,11.52,1.99,10.33,1.8
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA16-H91 + AWWHPSA1216-N91,4_2_0_0,4.02,-15.0,-22.0,8.31,3.37,5.27,4.86,3.62,6.49,3.35,7.4,11.22,2.43,8.89,1.97
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA16-H91 + AWWHPSA1216-N91,5_2_0_0,3.12,-15.0,-22.0,7.64,2.65,4.43,3.79,2.98,4.81,3.43,6.29,9.62,1.86,5.22,1.23
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA16-H91 + AWWHPSA1216-N91,0_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA16-H93 + AWWHPSA1216-N93,4_2_0_0,4.02,-15.0,-22.0,8.31,3.37,5.27,4.86,3.62,6.49,3.35,7.4,11.22,2.43,8.89,1.97
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA16-H93 + AWWHPSA1216-N93,5_2_0_0,3.12,-15.0,-22.0,7.64,2.65,4.43,3.79,2.98,4.81,3.43,6.29,9.62,1.86,5.22,1.23
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA16-H93 + AWWHPSA1216-N93,4_3_0_0,4.62,-7.0,-10.0,13.45,2.72,8.57,4.41,5.7,6.56,3.78,8.51,13.45,2.72,12.52,2.48
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA16-H93 + AWWHPSA1216-N93,5_3_0_0,3.41,-7.0,-10.0,11.52,1.99,7.18,3.34,4.68,4.61,3.32,6.07,11.52,1.99,10.33,1.8
Airwell Residential S.A.S.,Wellea A 12 14 16 kW,AW-YHPSA16-H93 + AWWHPSA1216-N93,0_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 18 22 26 30 kW,AW-WHPMA18-H93,4_1_0_0,5.74,7.0,2.0,,,17.67,3.53,11.36,5.16,5.45,7.01,11.36,5.16,17.67,3.53
Airwell Residential S.A.S.,Wellea A 18 22 26 30 kW,AW-WHPMA18-H93,5_1_0_0,4.0,7.0,2.0,,,18.07,2.12,11.62,3.49,5.35,5.09,11.62,3.49,18.07,2.12
Airwell Residential S.A.S.,Wellea A 18 22 26 30 kW,AW-WHPMA18-H93,4_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 18 22 26 30 kW,AW-WHPMA18-H93,5_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 18 22 26 30 kW,AW-WHPMA22-H93,5_1_0_0,4.09,7.0,2.0,,,22.01,2.12,14.15,3.5,6.38,5.34,14.15,3.5,22.01,2.12
Airwell Residential S.A.S.,Wellea A 18 22 26 30 kW,AW-WHPMA22-H93,4_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 18 22 26 30 kW,AW-WHPMA22-H93,5_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 18 22 26 30 kW,AW-WHPMA22-H93,4_1_0_0,5.85,7.0,2.0,,,21.81,3.31,14.08,5.2,6.44,7.5,14.08,5.2,21.81,3.31
Airwell Residential S.A.S.,Wellea A 18 22 26 30 kW,AW-WHPMA26-H93,4_2_0_0,3.64,-12.0,-22.0,15.91,3.1,10.1,4.45,6.3,6.06,4.03,7.13,18.97,2.36,13.07,1.67
Airwell Residential S.A.S.,Wellea A 18 22 26 30 kW,AW-WHPMA26-H93,5_2_0_0,2.59,-7.0,-15.0,15.9,2.1,10.17,3.58,6.52,4.99,3.63,5.68,15.9,2.1,13.37,1.2
Airwell Residential S.A.S.,Wellea A 18 22 26 30 kW,AW-WHPMA26-H93,5_3_0_0,3.14,-6.0,-10.0,20.64,1.69,14.26,3.12,9.29,4.74,3.89,5.48,22.11,1.88,13.86,1.08
Airwell Residential S.A.S.,Wellea A 18 22 26 30 kW,AW-WHPMA26-H93,0_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 18 22 26 30 kW,AW-WHPMA26-H93,4_3_0_0,4.5,-7.0,-10.0,22.12,2.57,13.76,4.44,9.36,6.52,4.09,7.35,22.12,2.57,20.33,2.35
Airwell Residential S.A.S.,Wellea A 18 22 26 30 kW,AW-WHPMA30-H93,4_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 18 22 26 30 kW,AW-WHPMA30-H93,5_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 18 22 26 30 kW,AW-WHPMA30-H93,4_1_0_0,5.39,7.0,2.0,,,26.29,2.94,19.57,4.75,8.9,7.53,19.57,4.75,26.29,2.94
Airwell Residential S.A.S.,Wellea A 18 22 26 30 kW,AW-WHPMA30-H93,5_1_0_0,4.15,7.0,2.0,,,26.41,1.99,19.11,3.37,8.92,6.09,19.11,3.37,26.41,1.99
Airwell Residential S.A.S.,Wellea A 4 6 kW,AW-WHPMA04-H91,4_1_0_0,6.52,7.0,2.0,,,5.35,3.94,3.56,5.92,1.64,7.91,3.56,5.92,5.35,3.94
Airwell Residential S.A.S.,Wellea A 4 6 kW,AW-WHPMA04-H91,5_1_0_0,4.14,7.0,2.0,,,4.84,2.51,3.23,3.68,1.47,5.15,3.23,3.68,4.84,2.51
Airwell Residential S.A.S.,Wellea A 4 6 kW,AW-WHPMA04-H91,4_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 4 6 kW,AW-WHPMA06-H91,4_1_0_0,6.63,7.0,2.0,,,5.94,3.91,3.93,5.89,1.8,8.2,3.93,5.89,5.94,3.91
Airwell Residential S.A.S.,Wellea A 4 6 kW,AW-WHPMA06-H91,4_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 4 6 kW,AW-WHPMA06-H91,5_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 4 6 kW,AW-WHPMA06-H91,5_1_0_0,4.19,7.0,2.0,,,5.03,2.48,3.31,3.67,1.6,5.29,3.31,3.67,5.03,2.48
Airwell Residential S.A.S.,Wellea A 4 6 kW,AW-YHPSA04-H91 + AW-WHPSA0406-N91,4_2_0_0,4.06,-15.0,-22.0,2.76,3.49,1.77,4.95,1.17,5.53,1.43,7.67,3.72,2.57,2.8,1.97
Airwell Residential S.A.S.,Wellea A 4 6 kW,AW-YHPSA04-H91 + AW-WHPSA0406-N91,5_2_0_0,2.63,-15.0,-22.0,2.14,2.32,1.28,2.99,1.01,3.86,1.36,6.28,2.75,1.74,1.64,1.02
Airwell Residential S.A.S.,Wellea A 4 6 kW,AW-YHPSA04-H91 + AW-WHPSA0406-N91,4_3_0_0,4.85,-7.0,-10.0,4.88,3.19,3.06,4.78,1.93,6.13,1.48,8.05,4.88,3.19,4.42,2.86
Airwell Residential S.A.S.,Wellea A 4 6 kW,AW-YHPSA04-H91 + AW-WHPSA0406-N91,0_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 4 6 kW,AW-YHPSA04-H91 + AW-WHPSA0406-N91,5_3_0_0,3.31,-7.0,-10.0,3.89,2.17,2.38,3.3,2.95,4.41,1.32,5.66,3.89,2.17,3.42,1.91
Airwell Residential S.A.S.,Wellea A 4 6 kW,AW-YHPSA06-H91 + AW-WHPSA0406- N91,4_1_0_0,6.63,7.0,2.0,,,5.94,3.91,3.93,5.89,1.8,8.2,3.93,5.89,5.94,3.91
Airwell Residential S.A.S.,Wellea A 4 6 kW,AW-YHPSA06-H91 + AW-WHPSA0406- N91,5_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 4 6 kW,AW-YHPSA06-H91 + AW-WHPSA0406- N91,4_10_0_0,,,,,,,,,,,,,,,
Airwell Residential S.A.S.,Wellea A 4 6 kW,AW-YHPSA06-H91 + AW-WHPSA0406- N91,5_1_0_0,4.19,7.0,2.0,,,5.03,2.48,3.31,3.67,1.6,5.29,3.31,3.67,5.03,2.48
