variant_key,file,total_points,-15C,-7C,+2C,+7C,+12C,TOL
Groupe_Atlantic_THERMOR_AUREA_2_size_5_and_7_R290_Outdoor_Air_Water_257::THERMOR AUREA COMPACT 2 -7 TRI,Groupe_Atlantic_THERMOR_AUREA_2_size_5_and_7_R290_Outdoor_Air_Water_257.json,18,0,2,4,4,4,4
Groupe_Atlantic_THERMOR_AUREA_2_size_9_R290_Outdoor_Air_Water_258::THERMOR AUREA 2 DUO 9,Groupe_Atlantic_THERMOR_AUREA_2_size_9_R290_Outdoor_Air_Water_258.json,18,0,2,4,4,4,4
Groupe_Atlantic_THERMOR_AUREA_2_size_9_R290_Outdoor_Air_Water_258::THERMOR AUREA 2 DUO 9 TRI,Groupe_Atlantic_THERMOR_AUREA_2_size_9_R290_Outdoor_Air_Water_258.json,18,0,2,4,4,4,4
Groupe_Atlantic_THERMOR_AUREA_2_size_9_R290_Outdoor_Air_Water_258::THERMOR AUREA 2 M9,Groupe_Atlantic_THERMOR_AUREA_2_size_9_R290_Outdoor_Air_Water_258.json,18,0,2,4,4,4,4
Groupe_Atlantic_THERMOR_AUREA_2_size_9_R290_Outdoor_Air_Water_258::THERMOR AUREA 2 M9 TRI,Groupe_Atlantic_THERMOR_AUREA_2_size_9_R290_Outdoor_Air_Water_258.json,18,0,2,4,4,4,4
Groupe_Atlantic_THERMOR_AUREA_2_size_9_R290_Outdoor_Air_Water_258::THERMOR AUREA COMPACT 2 - 9,Groupe_Atlantic_THERMOR_AUREA_2_size_9_R290_Outdoor_Air_Water_258.json,18,0,2,4,4,4,4
Groupe_Atlantic_THERMOR_AUREA_2_size_9_R290_Outdoor_Air_Water_258::THERMOR AUREA COMPACT 2 - 9 TRI,Groupe_Atlantic_THERMOR_AUREA_2_size_9_R290_Outdoor_Air_Water_258.json,18,0,2,4,4,4,4
Groupe_Atlantic_THERMOR_AUREA_5_Outdoor_Air_Water_259::THERMOR AUREA 5,Groupe_Atlantic_THERMOR_AUREA_5_Outdoor_Air_Water_259.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_AUREA_5_Outdoor_Air_Water_259::THERMOR AUREA DUO 5,Groupe_Atlantic_THERMOR_AUREA_5_Outdoor_Air_Water_259.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_AUREA_6_Outdoor_Air_Water_260::THERMOR AUREA 6,Groupe_Atlantic_THERMOR_AUREA_6_Outdoor_Air_Water_260.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_AUREA_6_Outdoor_Air_Water_260::THERMOR AUREA DUO 6,Groupe_Atlantic_THERMOR_AUREA_6_Outdoor_Air_Water_260.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_AUREA_8_Outdoor_Air_Water_261::THERMOR AUREA 8,Groupe_Atlantic_THERMOR_AUREA_8_Outdoor_Air_Water_261.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_AUREA_8_Outdoor_Air_Water_261::THERMOR AUREA DUO 8,Groupe_Atlantic_THERMOR_AUREA_8_Outdoor_Air_Water_261.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_AUREA_COMPACT_11_Outdoor_Air_Water_262::THERMOR AUREA COMPACT 11,Groupe_Atlantic_THERMOR_AUREA_COMPACT_11_Outdoor_Air_Water_262.json,8,0,2,2,0,2,2
Groupe_Atlantic_THERMOR_AUREA_COMPACT_5_Outdoor_Air_Water_263::THERMOR AUREA COMPACT 5,Groupe_Atlantic_THERMOR_AUREA_COMPACT_5_Outdoor_Air_Water_263.json,8,0,2,2,0,2,2
Groupe_Atlantic_THERMOR_AUREA_COMPACT_6_Outdoor_Air_Water_264::THERMOR AUREA COMPACT 6,Groupe_Atlantic_THERMOR_AUREA_COMPACT_6_Outdoor_Air_Water_264.json,8,0,2,2,0,2,2
Groupe_Atlantic_THERMOR_AUREA_COMPACT_8_Outdoor_Air_Water_265::THERMOR AUREA COMPACT 8,Groupe_Atlantic_THERMOR_AUREA_COMPACT_8_Outdoor_Air_Water_265.json,8,0,2,2,0,2,2
Groupe_Atlantic_THERMOR_Alféa_Extensa_A_I__5_R32_Outdoor_Air_Water_246::THERMOR Alféa Extensa A.I. 5 R32,Groupe_Atlantic_THERMOR_Alféa_Extensa_A_I__5_R32_Outdoor_Air_Water_246.json,6,0,2,2,0,2,0
Groupe_Atlantic_THERMOR_Alféa_Extensa_A_I__5_R32_Outdoor_Air_Water_246::THERMOR Alféa Extensa Duo A.I. 5 R32,Groupe_Atlantic_THERMOR_Alféa_Extensa_A_I__5_R32_Outdoor_Air_Water_246.json,8,0,2,2,2,2,0
Groupe_Atlantic_THERMOR_Alféa_Extensa_A_I__6_R32_Outdoor_Air_Water_247::THERMOR Alféa Extensa A.I. 6 R32,Groupe_Atlantic_THERMOR_Alféa_Extensa_A_I__6_R32_Outdoor_Air_Water_247.json,6,0,2,2,0,2,0
Groupe_Atlantic_THERMOR_Alféa_Extensa_A_I__6_R32_Outdoor_Air_Water_247::THERMOR Alféa Extensa A.I. Duo 6 R32,Groupe_Atlantic_THERMOR_Alféa_Extensa_A_I__6_R32_Outdoor_Air_Water_247.json,8,0,2,2,2,2,0
Groupe_Atlantic_THERMOR_Alféa_Extensa_A_I__8_R32_Outdoor_Air_Water_248::THERMOR Alféa Extensa A.I. 8 R32,Groupe_Atlantic_THERMOR_Alféa_Extensa_A_I__8_R32_Outdoor_Air_Water_248.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_Alféa_Extensa_A_I__8_R32_Outdoor_Air_Water_248::THERMOR Alféa Extensa Duo A.I. 8 R32,Groupe_Atlantic_THERMOR_Alféa_Extensa_A_I__8_R32_Outdoor_Air_Water_248.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_Alféa_extensa_A_I__10_R32_Outdoor_Air_Water_243::THERMOR Alféa extensa A.I. 10 R32,Groupe_Atlantic_THERMOR_Alféa_extensa_A_I__10_R32_Outdoor_Air_Water_243.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_Alféa_extensa_A_I__10_R32_Outdoor_Air_Water_243::THERMOR Alféa extensa Duo A.I. 10 R32,Groupe_Atlantic_THERMOR_Alféa_extensa_A_I__10_R32_Outdoor_Air_Water_243.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_Aérolia_10_Outdoor_Air_Water_214::THERMOR Aérolia 10,Groupe_Atlantic_THERMOR_Aérolia_10_Outdoor_Air_Water_214.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_Aérolia_10_Outdoor_Air_Water_214::THERMOR Aérolia Duo 10,Groupe_Atlantic_THERMOR_Aérolia_10_Outdoor_Air_Water_214.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_Aérolia_16_Outdoor_Air_Water_217::THERMOR Aérolia 16,Groupe_Atlantic_THERMOR_Aérolia_16_Outdoor_Air_Water_217.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_Aérolia_16_Outdoor_Air_Water_217::THERMOR Aérolia Duo 16,Groupe_Atlantic_THERMOR_Aérolia_16_Outdoor_Air_Water_217.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_Aérolia_8_Outdoor_Air_Water_227::THERMOR Aérolia 8,Groupe_Atlantic_THERMOR_Aérolia_8_Outdoor_Air_Water_227.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_Aérolia_8_Outdoor_Air_Water_227::THERMOR Aérolia Duo 8,Groupe_Atlantic_THERMOR_Aérolia_8_Outdoor_Air_Water_227.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_Aérolia_Compact_Duo_3_Outdoor_Air_Water_229::THERMOR Aérolia Compact Duo 3,Groupe_Atlantic_THERMOR_Aérolia_Compact_Duo_3_Outdoor_Air_Water_229.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_Aérolia_Compact_Duo_4_Outdoor_Air_Water_230::THERMOR Aérolia Compact Duo 4,Groupe_Atlantic_THERMOR_Aérolia_Compact_Duo_4_Outdoor_Air_Water_230.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_Aérolia_Compact_Duo_6_Outdoor_Air_Water_231::THERMOR Aérolia Compact Duo 6,Groupe_Atlantic_THERMOR_Aérolia_Compact_Duo_6_Outdoor_Air_Water_231.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_Aérolia_Tri_17_Outdoor_Air_Water_236::THERMOR Aérolia Duo Tri 17,Groupe_Atlantic_THERMOR_Aérolia_Tri_17_Outdoor_Air_Water_236.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_Aérolia_Tri_17_Outdoor_Air_Water_236::THERMOR Aérolia Tri 17,Groupe_Atlantic_THERMOR_Aérolia_Tri_17_Outdoor_Air_Water_236.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_PERFECO_M_10_Outdoor_Air_Water_266::THERMOR PERFECO M 10,Groupe_Atlantic_THERMOR_PERFECO_M_10_Outdoor_Air_Water_266.json,8,0,2,2,0,2,2
Groupe_Atlantic_THERMOR_PERFECO_M_11_and_12_Outdoor_Air_Water_267::THERMOR PERFECO M 11,Groupe_Atlantic_THERMOR_PERFECO_M_11_and_12_Outdoor_Air_Water_267.json,8,0,2,2,0,2,2
Groupe_Atlantic_THERMOR_PERFECO_M_11_and_12_Outdoor_Air_Water_267::THERMOR PERFECO M 12,Groupe_Atlantic_THERMOR_PERFECO_M_11_and_12_Outdoor_Air_Water_267.json,8,0,2,2,0,2,2
Groupe_Atlantic_THERMOR_PERFECO_M_11_and_12_Outdoor_Air_Water_267::THERMOR PERFECO M 12 TRI,Groupe_Atlantic_THERMOR_PERFECO_M_11_and_12_Outdoor_Air_Water_267.json,8,0,2,2,0,2,2
Groupe_Atlantic_THERMOR_PERFECO_M_14_and_16_Outdoor_Air_Water_268::THERMOR PERFECO M 14,Groupe_Atlantic_THERMOR_PERFECO_M_14_and_16_Outdoor_Air_Water_268.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_PERFECO_M_14_and_16_Outdoor_Air_Water_268::THERMOR PERFECO M 14 TRI,Groupe_Atlantic_THERMOR_PERFECO_M_14_and_16_Outdoor_Air_Water_268.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_PERFECO_M_14_and_16_Outdoor_Air_Water_268::THERMOR PERFECO M 16,Groupe_Atlantic_THERMOR_PERFECO_M_14_and_16_Outdoor_Air_Water_268.json,8,0,2,2,0,2,2
Groupe_Atlantic_THERMOR_PERFECO_M_14_and_16_Outdoor_Air_Water_268::THERMOR PERFECO M 16 TRI,Groupe_Atlantic_THERMOR_PERFECO_M_14_and_16_Outdoor_Air_Water_268.json,8,0,2,2,0,2,2
Groupe_Atlantic_THERMOR_PERFECO_M_18_Outdoor_Air_Water_269::THERMOR PERFECO M 18,Groupe_Atlantic_THERMOR_PERFECO_M_18_Outdoor_Air_Water_269.json,8,0,2,2,0,2,2
Groupe_Atlantic_THERMOR_PERFECO_M_18_Outdoor_Air_Water_269::THERMOR PERFECO M 18 TRI,Groupe_Atlantic_THERMOR_PERFECO_M_18_Outdoor_Air_Water_269.json,8,0,2,2,0,2,2
Groupe_Atlantic_THERMOR_PERFECO_S_14_Outdoor_Air_Water_270::THERMOR PERFECO S 14,Groupe_Atlantic_THERMOR_PERFECO_S_14_Outdoor_Air_Water_270.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_PERFECO_S_14_TRI_Outdoor_Air_Water_271::THERMOR PERFECO S 14 TRI,Groupe_Atlantic_THERMOR_PERFECO_S_14_TRI_Outdoor_Air_Water_271.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_PERFECO_S_16_Outdoor_Air_Water_272::THERMOR PERFECO S 16,Groupe_Atlantic_THERMOR_PERFECO_S_16_Outdoor_Air_Water_272.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_PERFECO_S_16_TRI_Outdoor_Air_Water_273::THERMOR PERFECO S 16 TRI,Groupe_Atlantic_THERMOR_PERFECO_S_16_TRI_Outdoor_Air_Water_273.json,10,0,2,2,2,2,2
Groupe_Atlantic_THERMOR_PERFECO_S_18_TRI_Outdoor_Air_Water_274::THERMOR PERFECO S 18 TRI,Groupe_Atlantic_THERMOR_PERFECO_S_18_TRI_Outdoor_Air_Water_274.json,10,0,2,2,2,2,2
Groupe_Atlantic_Thermastage_Compact_Combi_TCC13-16__TOC13RIYF_Outdoor_Air_Water_209::Compact Combi TCC13-16/ TOC13RIYF,Groupe_Atlantic_Thermastage_Compact_Combi_TCC13-16__TOC13RIYF_Outdoor_Air_Water_209.json,10,0,2,2,2,2,2
Groupe_Atlantic_Thermastage_Compact_Combi_TCC13-16__TOC13RIY_Outdoor_Air_Water_208::Compact Combi TCC13-16/ TOC13RIY,Groupe_Atlantic_Thermastage_Compact_Combi_TCC13-16__TOC13RIY_Outdoor_Air_Water_208.json,10,0,2,2,2,2,2
Groupe_Atlantic_Thermastage_Compact_Combi_TCC13-16__TOC16RIYF_Outdoor_Air_Water_211::Compact Combi TCC13-16/ TOC16RIYF,Groupe_Atlantic_Thermastage_Compact_Combi_TCC13-16__TOC16RIYF_Outdoor_Air_Water_211.json,10,0,2,2,2,2,2
Groupe_Atlantic_Thermastage_Compact_Combi_TCC13-16__TOC16RIY_Outdoor_Air_Water_210::Compact Combi TCC13-16/ TOC16RIY,Groupe_Atlantic_Thermastage_Compact_Combi_TCC13-16__TOC16RIY_Outdoor_Air_Water_210.json,10,0,2,2,2,2,2
Groupe_Atlantic_Thermastage_Silent_Combi_TSC14__TOC14RIYF_Outdoor_Air_Water_213::Silent Combi TSC14/ TOC14RIYF,Groupe_Atlantic_Thermastage_Silent_Combi_TSC14__TOC14RIYF_Outdoor_Air_Water_213.json,8,0,2,2,0,2,2
Groupe_Atlantic_Thermastage_Silent_Combi_TSC14__TOC14RIY_Outdoor_Air_Water_212::Silent Combi TSC14/ TOC14RIY,Groupe_Atlantic_Thermastage_Silent_Combi_TSC14__TOC14RIY_Outdoor_Air_Water_212.json,8,0,2,2,0,2,2
Groupe_Atlantic_Thermor_Alféa_extensa_A_I__3_R32_Outdoor_Air_Water_245::Thermor Alféa extensa Duo A.I. 3 R32,Groupe_Atlantic_Thermor_Alféa_extensa_A_I__3_R32_Outdoor_Air_Water_245.json,8,0,2,2,2,2,0
Groupe_Atlantic_WOXS034KQC2___WSXGxxKMCA_Air_Air_Single_Split_275::WOXS034KQC2 / WSXG07KMCA,Groupe_Atlantic_WOXS034KQC2___WSXGxxKMCA_Air_Air_Single_Split_275.json,9,0,1,2,2,2,2
Groupe_Atlantic_WOXS034KQC2___WSXGxxKMCA_Air_Air_Single_Split_275::WOXS034KQC2 / WSXG09KMCA,Groupe_Atlantic_WOXS034KQC2___WSXGxxKMCA_Air_Air_Single_Split_275.json,9,0,1,2,2,2,2
Groupe_Atlantic_WOXS034KQC2___WSXGxxKMCA_Air_Air_Single_Split_275::WOXS034KQC2 / WSXG12KMCA,Groupe_Atlantic_WOXS034KQC2___WSXGxxKMCA_Air_Air_Single_Split_275.json,9,0,1,2,2,2,2
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_1ph__Outdoor_Air_Water_1::AMH-12R2,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_1ph__Outdoor_Air_Water_1.json,18,0,2,4,4,4,4
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_1ph__Outdoor_Air_Water_1::AMH-12R2B3,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_1ph__Outdoor_Air_Water_1.json,18,0,2,4,4,4,4
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_1ph__Outdoor_Air_Water_1::AMH-14R2,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_1ph__Outdoor_Air_Water_1.json,18,0,2,4,4,4,4
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_1ph__Outdoor_Air_Water_1::AMH-14R2B3,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_1ph__Outdoor_Air_Water_1.json,18,0,2,4,4,4,4
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_1ph__Outdoor_Air_Water_1::AMH-16R2,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_1ph__Outdoor_Air_Water_1.json,18,0,2,4,4,4,4
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_1ph__Outdoor_Air_Water_1::AMH-16R2B3,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_1ph__Outdoor_Air_Water_1.json,18,0,2,4,4,4,4
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2::AMH-12TR2,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2.json,18,0,2,4,4,4,4
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2::AMH-12TR2B3,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2.json,18,0,2,4,4,4,4
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2::AMH-12TR2BT6,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2.json,18,0,2,4,4,4,4
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2::AMH-12TR2BT9,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2.json,18,0,2,4,4,4,4
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2::AMH-14TR2,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2.json,18,0,2,4,4,4,4
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2::AMH-14TR2B3,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2.json,18,0,2,4,4,4,4
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2::AMH-14TR2BT6,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2.json,18,0,2,4,4,4,4
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2::AMH-14TR2BT9,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2.json,18,0,2,4,4,4,4
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2::AMH-16TR2,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2.json,18,0,2,4,4,4,4
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2::AMH-16TR2B3,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2.json,18,0,2,4,4,4,4
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2::AMH-16TR2BT6,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2.json,18,0,2,4,4,4,4
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2::AMH-16TR2BT9,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_12-16_series_3ph__Outdoor_Air_Water_2.json,18,0,2,4,4,4,4
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_8-10_series_Outdoor_Air_Water_3::AMH-10R2,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_8-10_series_Outdoor_Air_Water_3.json,18,0,2,4,4,4,4
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_8-10_series_Outdoor_Air_Water_3::AMH-10R2B3,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_8-10_series_Outdoor_Air_Water_3.json,18,0,2,4,4,4,4
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_8-10_series_Outdoor_Air_Water_3::AMH-8R2,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_8-10_series_Outdoor_Air_Water_3.json,18,0,2,4,4,4,4
Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_8-10_series_Outdoor_Air_Water_3::AMH-8R2B3,Guangdong_Answer_Technology_Co___Ltd___ASThermal_i_8-10_series_Outdoor_Air_Water_3.json,18,0,2,4,4,4,4
Guangdong_Carrier_Heating__Ventilation___Monobloc_Heat_pump_10KW_Outdoor_Air_Water_1::CE-HRDL-10/BPDR4Y-H9-D01,Guangdong_Carrier_Heating__Ventilation___Monobloc_Heat_pump_10KW_Outdoor_Air_Water_1.json,10,0,2,2,2,2,2
Guangdong_Carrier_Heating__Ventilation___Monobloc_Heat_pump_12KW_Outdoor_Air_Water_2::CE-HRDL-12/BPDR4Y-H9-080,Guangdong_Carrier_Heating__Ventilation___Monobloc_Heat_pump_12KW_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
Guangdong_Carrier_Heating__Ventilation___Monobloc_Heat_pump_12KW_Outdoor_Air_Water_2::CE-HRDL-12/BPDSR4Y-H9-080,Guangdong_Carrier_Heating__Ventilation___Monobloc_Heat_pump_12KW_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
Guangdong_Carrier_Heating__Ventilation___Monobloc_Heat_pump_14_16KW_Outdoor_Air_Water_3::CE-HRDL-14/BPDR4Y-H9-080,Guangdong_Carrier_Heating__Ventilation___Monobloc_Heat_pump_14_16KW_Outdoor_Air_Water_3.json,10,0,2,2,2,2,2
Guangdong_Carrier_Heating__Ventilation___Monobloc_Heat_pump_14_16KW_Outdoor_Air_Water_3::CE-HRDL-14/BPDSR4Y-H9-080,Guangdong_Carrier_Heating__Ventilation___Monobloc_Heat_pump_14_16KW_Outdoor_Air_Water_3.json,10,0,2,2,2,2,2
Guangdong_Carrier_Heating__Ventilation___Monobloc_Heat_pump_14_16KW_Outdoor_Air_Water_3::CE-HRDL-16/BPDR4Y-H9-080,Guangdong_Carrier_Heating__Ventilation___Monobloc_Heat_pump_14_16KW_Outdoor_Air_Water_3.json,10,0,2,2,2,2,2
Guangdong_Carrier_Heating__Ventilation___Monobloc_Heat_pump_14_16KW_Outdoor_Air_Water_3::CE-HRDL-16/BPDSR4Y-H9-080,Guangdong_Carrier_Heating__Ventilation___Monobloc_Heat_pump_14_16KW_Outdoor_Air_Water_3.json,10,0,2,2,2,2,2
Guangdong_Carrier_Heating__Ventilation___Monobloc_Heat_pump_4KW_Outdoor_Air_Water_4::CE-HRDL-4/BPDR4Y-H9-D01,Guangdong_Carrier_Heating__Ventilation___Monobloc_Heat_pump_4KW_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
Guangdong_Carrier_Heating__Ventilation___Monobloc_Heat_pump_6KW_Outdoor_Air_Water_5::CE-HRDL-6/BPDR4Y-H9-D01,Guangdong_Carrier_Heating__Ventilation___Monobloc_Heat_pump_6KW_Outdoor_Air_Water_5.json,10,0,2,2,2,2,2
Guangdong_Carrier_Heating__Ventilation___Monobloc_Heat_pump_8KW_Outdoor_Air_Water_6::CE-HRDL-8/BPDR4Y-H9-D01,Guangdong_Carrier_Heating__Ventilation___Monobloc_Heat_pump_8KW_Outdoor_Air_Water_6.json,10,0,2,2,2,2,2
Guangdong_Carrier_Heating__Ventilation___Split_Heat_pump_10KW_Outdoor_Air_Water_7::CS-D010H/R4-D01（CHD-010EP/R4),Guangdong_Carrier_Heating__Ventilation___Split_Heat_pump_10KW_Outdoor_Air_Water_7.json,10,0,2,2,2,2,2
Guangdong_Carrier_Heating__Ventilation___Split_Heat_pump_4_6KW_Outdoor_Air_Water_8::CS-D004H/R4-D01(CHD-006EP/R4),Guangdong_Carrier_Heating__Ventilation___Split_Heat_pump_4_6KW_Outdoor_Air_Water_8.json,10,0,2,2,2,2,2
Guangdong_Carrier_Heating__Ventilation___Split_Heat_pump_4_6KW_Outdoor_Air_Water_8::CS-D006H/R4-D01(CHD-006EP/R4),Guangdong_Carrier_Heating__Ventilation___Split_Heat_pump_4_6KW_Outdoor_Air_Water_8.json,10,0,2,2,2,2,2
Guangdong_Carrier_Heating__Ventilation___Split_Heat_pump_8KW_Outdoor_Air_Water_9::CS-D008H/R4-D01（CHD-010EP/R4）,Guangdong_Carrier_Heating__Ventilation___Split_Heat_pump_8KW_Outdoor_Air_Water_9.json,10,0,2,2,2,2,2
Guangdong_Exinda_Technology_Co__Ltd_XDASH06C_series_Outdoor_Air_Water_1::XDASH06C3A,Guangdong_Exinda_Technology_Co__Ltd_XDASH06C_series_Outdoor_Air_Water_1.json,10,0,2,2,2,2,2
Guangdong_Exinda_Technology_Co__Ltd_XDASH06C_series_Outdoor_Air_Water_1::XDASH06C3A-S,Guangdong_Exinda_Technology_Co__Ltd_XDASH06C_series_Outdoor_Air_Water_1.json,10,0,2,2,2,2,2
Guangdong_Exinda_Technology_Co__Ltd_XDASH06C_series_Outdoor_Air_Water_1::XDASH06C3B,Guangdong_Exinda_Technology_Co__Ltd_XDASH06C_series_Outdoor_Air_Water_1.json,10,0,2,2,2,2,2
Guangdong_Exinda_Technology_Co__Ltd_XDASH06C_series_Outdoor_Air_Water_1::XDASH06C3C,Guangdong_Exinda_Technology_Co__Ltd_XDASH06C_series_Outdoor_Air_Water_1.json,10,0,2,2,2,2,2
Guangdong_Exinda_Technology_Co__Ltd_XDASH09C_series_Outdoor_Air_Water_2::XDASH09C3A,Guangdong_Exinda_Technology_Co__Ltd_XDASH09C_series_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
Guangdong_Exinda_Technology_Co__Ltd_XDASH09C_series_Outdoor_Air_Water_2::XDASH09C3A-S,Guangdong_Exinda_Technology_Co__Ltd_XDASH09C_series_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
Guangdong_Exinda_Technology_Co__Ltd_XDASH09C_series_Outdoor_Air_Water_2::XDASH09C3B,Guangdong_Exinda_Technology_Co__Ltd_XDASH09C_series_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
Guangdong_Exinda_Technology_Co__Ltd_XDASH09C_series_Outdoor_Air_Water_2::XDASH09C3C,Guangdong_Exinda_Technology_Co__Ltd_XDASH09C_series_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
Guangdong_Exinda_Technology_Co__Ltd_XDASH12C_series_Outdoor_Air_Water_3::XDASH12C3A,Guangdong_Exinda_Technology_Co__Ltd_XDASH12C_series_Outdoor_Air_Water_3.json,10,0,2,2,2,2,2
Guangdong_Exinda_Technology_Co__Ltd_XDASH12C_series_Outdoor_Air_Water_3::XDASH12C3A-S,Guangdong_Exinda_Technology_Co__Ltd_XDASH12C_series_Outdoor_Air_Water_3.json,10,0,2,2,2,2,2
Guangdong_Exinda_Technology_Co__Ltd_XDASH12C_series_Outdoor_Air_Water_3::XDASH12C3B,Guangdong_Exinda_Technology_Co__Ltd_XDASH12C_series_Outdoor_Air_Water_3.json,10,0,2,2,2,2,2
Guangdong_Exinda_Technology_Co__Ltd_XDASH12C_series_Outdoor_Air_Water_3::XDASH12C3C,Guangdong_Exinda_Technology_Co__Ltd_XDASH12C_series_Outdoor_Air_Water_3.json,10,0,2,2,2,2,2
